ID,Site,Date,Start.angle,Transect.angle,Transect,Point,Family,Genus,Species,N,Author,DBH,Height,Notes.stem,Notes.other,UTM.begin.1,UTM.begin.2,UTM.end.1,UTM.end.2,Photos.site,Photos.plant,dis,hab,point,class
1649,Tapiche Ohara,27/12/2015,170,60,TO1,3,Melastomataceae,Miconia,triplinervis,Miconia triplinervis,Ruiz & Pav.,3.5,5,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1650,Tapiche Ohara,27/12/2015,170,60,TO1,3,Rubiaceae,Bothriospora,corymbosa,Bothriospora corymbosa,(Benth.) Hook. f.,9.5,9,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1651,Tapiche Ohara,27/12/2015,170,60,TO1,3,Fabaceae,Inga,longipes,Inga longipes,Benth.,2.6,3,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1652,Tapiche Ohara,27/12/2015,170,60,TO1,3,Melastomataceae,Miconia,triplinervis,Miconia triplinervis,Ruiz & Pav.,3.1,2.5,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1653,Tapiche Ohara,27/12/2015,170,60,TO1,3,Melastomataceae,Miconia,triplinervis,Miconia triplinervis,Ruiz & Pav.,2.5,2.5,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1654,Tapiche Ohara,27/12/2015,170,60,TO1,3,Rubiaceae,Bothriospora,corymbosa,Bothriospora corymbosa,(Benth.) Hook. f.,8.3,8,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1655,Tapiche Ohara,27/12/2015,170,60,TO1,3,Urticaceae,Cecropia,ficifolia,Cecropia ficifolia,Warb. ex Snethl.,20,16,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1657,Tapiche Ohara,27/12/2015,170,60,TO1,3,Urticaceae,Cecropia,ficifolia,Cecropia ficifolia,Warb. ex Snethl.,16,14,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1658,Tapiche Ohara,27/12/2015,170,60,TO1,3,Rubiaceae,Bothriospora,corymbosa,Bothriospora corymbosa,(Benth.) Hook. f.,6.2,3,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1659,Tapiche Ohara,27/12/2015,170,60,TO1,3,Urticaceae,Cecropia,ficifolia,Cecropia ficifolia,Warb. ex Snethl.,7.8,2,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1660,Tapiche Ohara,27/12/2015,170,60,TO1,3,Fabaceae,Platymiscium,stipulare,Platymiscium stipulare, Benth.,12,7,,,882,,883,,"438, 439",,Primary,Flooded,TO1_3,Primary.Flooded
1661,Tapiche Ohara,27/12/2015,90,170,TO1,6,Chrysobalanaceae,Couepia,bernardii,Couepia bernardii,Prance,4.7,3,,,884,,885,,"440, 441",,Primary,Flooded,TO1_6,Primary.Flooded
1662,Tapiche Ohara,27/12/2015,90,170,TO1,6,Rubiaceae,Duroia,sp. 1,Duroia sp. 1,,41.1,9,,,884,,885,,"440, 441",,Primary,Flooded,TO1_6,Primary.Flooded
1663,Tapiche Ohara,27/12/2015,90,170,TO1,6,Arecaceae,Astrocaryum,jauari,Astrocaryum jauari,Mart.,22,10,,,884,,885,,"440, 441",,Primary,Flooded,TO1_6,Primary.Flooded
1664,Tapiche Ohara,27/12/2015,90,170,TO1,6,Rubiaceae,Bothriospora,corymbosa,Bothriospora corymbosa,(Benth.) Hook. f.,36,13,paujil huayo,,884,,885,,"440, 441",,Primary,Flooded,TO1_6,Primary.Flooded
1665,Tapiche Ohara,27/12/2015,350,310,TO1,5,Rubiaceae,Palicourea,nigricans,Palicourea nigricans,K.Krause,3.2,3,,,886,,887,,"442, 443",,Primary,Flooded,TO1_5,Primary.Flooded
1666,Tapiche Ohara,27/12/2015,350,310,TO1,5,Rubiaceae,Bothriospora,corymbosa,Bothriospora corymbosa,(Benth.) Hook. f.,10.3,7,,,886,,887,,"442, 443",,Primary,Flooded,TO1_5,Primary.Flooded
1667,Tapiche Ohara,27/12/2015,350,310,TO1,5,Myrtaceae,Calyptranthes,creba,Calyptranthes creba,McVaugh,2.3,8,,,886,,887,,"442, 443",,Primary,Flooded,TO1_5,Primary.Flooded
1668,Tapiche Ohara,27/12/2015,350,310,TO1,5,Erythroxylaceae,Erythroxylum,fimbriatum,Erythroxylum fimbriatum,Peyr.,3.4,2,,,886,,887,,"442, 443",,Primary,Flooded,TO1_5,Primary.Flooded
1669,Tapiche Ohara,27/12/2015,350,310,TO1,5,Annonaceae,Duguetia,quitarensis,Duguetia quitarensis,Benth.,22.4,14,,,886,,887,,"442, 443",,Primary,Flooded,TO1_5,Primary.Flooded
1670,Tapiche Ohara,27/12/2015,100,70,TO1,4,Moraceae,Naucleopsis,glabra,Naucleopsis glabra,Spruce ex Pittier,14.7,8,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1671,Tapiche Ohara,27/12/2015,100,70,TO1,4,Chrysobalanaceae,Licania,canescens,Licania canescens,Benoist,3.9,4,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1672,Tapiche Ohara,27/12/2015,100,70,TO1,4,Annonaceae,Guatteria,boliviana,Guatteria boliviana,H.J.P.Winkl.,6.4,7,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1673,Tapiche Ohara,27/12/2015,100,70,TO1,4,Clusiaceae,Garcinia,sp. 1,Garcinia sp. 1,,3.1,2,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1674,Tapiche Ohara,27/12/2015,100,70,TO1,4,Fabaceae,Pterocarpus,amazonicus,Pterocarpus amazonicus,Huber,8,9,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1675,Tapiche Ohara,27/12/2015,100,70,TO1,4,Moraceae,Sorocea,hirtella,Sorocea hirtella, Mildbr.,40.8,15,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1676,Tapiche Ohara,27/12/2015,100,70,TO1,4,Ebenaceae,Diospyros,Poeppigiana,Diospyros Poeppigiana,A. DC.,27.5,8,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1678,Tapiche Ohara,27/12/2015,100,70,TO1,4,Fabaceae,Inga,stenoptera,Inga stenoptera,Benth.,10.4,10,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1679,Tapiche Ohara,27/12/2015,100,70,TO1,4,Moraceae,Naucleopsis,oblongifolia,Naucleopsis oblongifolia,(Kuhlm.) Carauta,3.7,4,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1680,Tapiche Ohara,27/12/2015,100,70,TO1,4,Clusiaceae,Garcinia,macrophylla,Garcinia macrophylla,Mart.,26,18,,,888,,889,,"444, 445",,Primary,Flooded,TO1_4,Primary.Flooded
1681,Requena,29/12/2015,320°,340°,REQ,6,Urticaceae,Cecropia,engleriana,Cecropia engleriana,Snethl.,5,6,,,890,,1054,,446,,Disturbed,Flooded,REQ_6,Disturbed.Flooded
1682,Requena,29/12/2015,320°,340°,REQ,6,Sapindaceae,Talisia,firma,Talisia firma,Radlk.,8,9,,,890,,1054,,446,,Disturbed,Flooded,REQ_6,Disturbed.Flooded
,Requena,29/12/2015,100°,120°,REQ,5,,,, ,,,,,,891,,1055,,447,,Disturbed,Flooded,REQ_5,Disturbed.Flooded
,Requena,29/12/2015,170°,290°,REQ,4,,,, ,,,,,,1056,,1057,,448,,Disturbed,Flooded,REQ_4,Disturbed.Flooded
,Requena,29/12/2015,290°,30°,REQ,3,,,, ,,,,,,1058,,1059,,449,,Disturbed,Flooded,REQ_3,Disturbed.Flooded
,Requena,29/12/2015,20,60,REQ,2,,,, ,,,,,,1060,,1061,,450,,Disturbed,Flooded,REQ_2,Disturbed.Flooded
,Requena,29/12/2015,10°,70°,REQ,1,,,, ,,,,,,1062,,1063,,451,,Disturbed,Flooded,REQ_1,Disturbed.Flooded
1681,Chino,6/1/2016,260°,160°,CH1,1,Euphorbiaceae,Alchornea,triplinervia,Alchornea triplinervia,(Spreng.) Müll. Arg.,6.1,5,,,893,,1064,,452,,Disturbed,Flooded,CH1_1,Disturbed.Flooded
,Chino,6/1/2016,10°,170°,CH1,2,,,, ,,,,,No se registraron arboles,894,,1065,,457,,Disturbed,Flooded,CH1_2,Disturbed.Flooded
1682,Chino,6/1/2016,220°,190°,CH1,3,Melastomataceae,Bellucia,pentamera,Bellucia pentamera,Naudin,4.2,6,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1683,Chino,6/1/2016,220°,190°,CH1,3,Myristicaceae,Virola,calophylla,Virola calophylla,Warb.,5.3,4,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1684,Chino,6/1/2016,220°,190°,CH1,3,Lecythidaceae,Cariniana,decandra,Cariniana decandra,Ducke,5.4,4,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1685,Chino,6/1/2016,220°,190°,CH1,3,Hypericaceae,Vismia,angusta,Vismia angusta,Miq.,6.1,3,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1686,Chino,6/1/2016,220°,190°,CH1,3,Urticaceae,Pourouma,guianensis,Pourouma guianensis,Aubl.,4.5,7,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1687,Chino,6/1/2016,220°,190°,CH1,3,Myrtaceae,Eugenia,sp. 4,Eugenia sp. 4,,4.9,6,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1688,Chino,6/1/2016,220°,190°,CH1,3,Euphorbiaceae,Alchornea,triplinervia,Alchornea triplinervia,(Spreng.) Müll. Arg.,21.1,9,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1689,Chino,6/1/2016,220°,190°,CH1,3,Euphorbiaceae,Conceveiba,guianensis,Conceveiba guianensis,Aubl.,3.2,3,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1690,Chino,6/1/2016,220°,190°,CH1,3,Hypericaceae,Vismia,angusta,Vismia angusta,Miq.,10.6,3,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1691,Chino,6/1/2016,220°,190°,CH1,3,Melastomataceae,Bellucia,pentamera,Bellucia pentamera,Naudin,6.2,6,,,895,,896,,453,,Disturbed,Flooded,CH1_3,Disturbed.Flooded
1692,Chino,6/1/2016,250°,340°,CH1,4,Arecaceae,Euterpe,precatoria,Euterpe precatoria, Mart.,14.3,7,,,897,,1066,,454,,Disturbed,Flooded,CH1_4,Disturbed.Flooded
1693,Chino,6/1/2016,250°,340°,CH1,4,Arecaceae,Oenocarpus,mapora,Oenocarpus mapora,H. Karst.,10.1,9,,,897,,1066,,454,,Disturbed,Flooded,CH1_4,Disturbed.Flooded
1694,Chino,6/1/2016,250°,340°,CH1,4,Urticaceae,Cecropia,engleriana,Cecropia engleriana,Snethl.,9.9,7,,,897,,1066,,454,,Disturbed,Flooded,CH1_4,Disturbed.Flooded
1695,Chino,6/1/2016,220°,260°,CH1,5,Hypericaceae,Vismia,angusta,Vismia angusta,Miq.,6.8,3,,,898,,1067,,455,,Disturbed,Flooded,CH1_5,Disturbed.Flooded
1696,Chino,6/1/2016,320°,10°,CH1,6,Hypericaceae,Vismia,angusta,Vismia angusta,Miq.,15.3,5,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1697,Chino,6/1/2016,320°,10°,CH1,6,Melastomataceae,Bellucia,pentamera,Bellucia pentamera,Naudin,3.5,4,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1698,Chino,6/1/2016,320°,10°,CH1,6,Melastomataceae,Bellucia,pentamera,Bellucia pentamera,Naudin,4.3,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1699,Chino,6/1/2016,320°,10°,CH1,6,Hypericaceae,Vismia,angusta,Vismia angusta,Miq.,5.8,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1700,Chino,6/1/2016,320°,10°,CH1,6,Elaeocarpaceae,Sloanea,guianensis,Sloanea guianensis,(Aubl.) Benth.,3.8,3.5,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1701,Chino,6/1/2016,320°,10°,CH1,6,Urticaceae,Cecropia,engleriana,Cecropia engleriana,Snethl.,5.3,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1702,Chino,6/1/2016,320°,10°,CH1,6,Hypericaceae,Vismia,angusta,Vismia angusta,Miq.,7.6,4,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1703,Chino,6/1/2016,320°,10°,CH1,6,Fabaceae,Swartzia,schunkei,Swartzia schunkei,R.S. Cowan,4.2,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1704,Chino,6/1/2016,320°,10°,CH1,6,Euphorbiaceae,Mabea,speciosa,Mabea speciosa,Müll. Arg.,4.5,4.5,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1705,Chino,6/1/2016,320°,10°,CH1,6,Moraceae,Perebea,guianensis,Perebea guianensis,Aubl.,3.3,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1706,Chino,6/1/2016,320°,10°,CH1,6,Lauraceae,Ocotea,olivacea,Ocotea olivacea,A.C.Sm.,4.9,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1707,Chino,6/1/2016,320°,10°,CH1,6,Arecaceae,Euterpe,precatoria,Euterpe precatoria, Mart.,6.8,4,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1708,Chino,6/1/2016,320°,10°,CH1,6,Euphorbiaceae,Mabea,speciosa,Mabea speciosa,Müll. Arg.,5.4,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1709,Chino,6/1/2016,320°,10°,CH1,6,Anacardiaceae,Tapirira,guianensis,Tapirira guianensis, Aubl.,4.9,3,,,899,,900,,456,,Disturbed,Flooded,CH1_6,Disturbed.Flooded
1710,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Araliaceae,Dendropanax,arboreum,Dendropanax arboreum,(L.) Decne. & Planch.,2.8,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1711,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Arecaceae,Geonoma,maxima,Geonoma maxima,(Poit.) Kunth,2.6,3,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1712,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Sabiaceae,Ophiocaryon,klugii,Ophiocaryon klugii,Barneby,3.2,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1713,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Annonaceae,Guatteria,flabellata,Guatteria flabellata,Erkens & Maas,15,14,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1714,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Annonaceae,Duguetia,cauliflora,Duguetia cauliflora,R.E. Fr.,3.2,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1715,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Moraceae,Brosimum,utile,Brosimum utile,(Kunth) Oken ex J. Presl,26.4,16,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1716,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Elaeocarpaceae,Sloanea,eichleri,Sloanea eichleri,K.Schum.,10.7,11,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1717,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Fabaceae,Macrolobium,limbatum,Macrolobium limbatum,Spruce ex Benth.,2.7,6,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1718,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Linaceae,Hebepetalum,humiriifolium,Hebepetalum humiriifolium,(Planch.) Benth.,3.1,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1719,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Annonaceae,Guatteria,megalophylla,Guatteria megalophylla,Diels,3.5,3,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1720,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Elaeocarpaceae,Sloanea,eichleri,Sloanea eichleri,K.Schum.,2.9,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1721,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Sapindaceae,Talisia,clathrata,Talisia clathrata,Radlk.,55.7,17,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1722,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Myristicaceae,Iryanthera,polyneura,Iryanthera polyneura,Ducke,6.1,7,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1723,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Annonaceae,Guatteria,megalophylla,Guatteria megalophylla,Diels,2.6,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1724,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Myrtaceae,Calyptranthes,densiflora,Calyptranthes densiflora,Poepp. ex O. Berg,4.2,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1725,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Violaceae,Leonia,glycycarpa,Leonia glycycarpa, Ruiz & Pav.,10.1,9,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1726,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Euphorbiaceae,Gavarretia,terminalis,Gavarretia terminalis,Baill.,2.7,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1726a,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Chrysobalanaceae,Licania,harlingii,Licania harlingii,Prance,4.8,7.5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1727,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Chrysobalanaceae,Licania,harlingii,Licania harlingii,Prance,28.8,15,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1728,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Fabaceae,Hymenaea,sp. 1,Hymenaea sp. 1,,16,14,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1729,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Annonaceae,Guatteria,megalophylla,Guatteria megalophylla,Diels,4.8,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1730,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Sapotaceae,Pouteria,cuspidata,Pouteria cuspidata,(A.DC.) Baehni,3.7,4,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1731,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Anacardiaceae,Tapirira,guianensis,Tapirira guianensis, Aubl.,4.5,7,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1732,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Euphorbiaceae,Hevea,guianensis,Hevea guianensis,Aubl.,56.3,17,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1733,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Meliaceae,Guarea,cristata,Guarea cristata,T.D. Penn.,10.7,9,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1734,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Meliaceae,Guarea,cinnamomea,Guarea cinnamomea,Harms,5.4,7,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1735,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Euphorbiaceae,Mabea,nitida,Mabea nitida,Spruce ex Benth.,7.3,8,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1736,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Vochysiaceae,Erisma,bicolor,Erisma bicolor,Ducke,13.4,10,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1737,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Rubiaceae,Palicourea,lachnantha,Palicourea lachnantha,Standl.,43.4,18,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1738,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Bignoniaceae,Jacaranda,copaia,Jacaranda copaia,(Aubl.) D.Don,6.4,8,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1739,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Lecythidaceae,Eschweilera,coriacea,Eschweilera coriacea,(DC.) S.A. Mori,8.5,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1740,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Rubiaceae,Palicourea,lachnantha,Palicourea lachnantha,Standl.,5.2,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1741,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Melastomataceae,Miconia,acutipetala,Miconia acutipetala,Sprague,3.3,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1742,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Euphorbiaceae,Aparisthmium,cordatum,Aparisthmium cordatum,(A. Juss.) Baill.,9.9,9,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1743,DPZ-Quebrada blanco,7/1/2016,20°,160°,DZ2,1,Euphorbiaceae,Aparisthmium,cordatum,Aparisthmium cordatum,(A. Juss.) Baill.,4.3,5,,,901,,902,,458,,Primary,Upland,DZ2_1,Primary.Upland
1744,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Fabaceae,Inga,poeppigiana,Inga poeppigiana,Benth.,4.9,6,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1745,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Anacardiaceae,Tapirira,guianensis,Tapirira guianensis, Aubl.,28.5,18,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1746,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Clusiaceae,Garcinia,madruno,Garcinia madruno,(Kunth) Hammel,6.4,6,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1747,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Fabaceae,Inga,poeppigiana,Inga poeppigiana,Benth.,67.3,22,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1748,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Lecythidaceae,Eschweilera,coriacea,Eschweilera coriacea,(DC.) S.A. Mori,18.4,12,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1749a,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Lauraceae,Ocotea,gracilis,Ocotea gracilis,(Meisn.) Mez,5.4,8,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1749,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Chrysobalanaceae,Licania,apetala,Licania apetala,E.Mey.) Fritsch,2.9,4,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1750,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Fabaceae,Parkia,nitida,Parkia nitida,Miq.,3.7,5,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1751,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Burseraceae,Protium,calendulinum,Protium calendulinum,Daly,6.5,6,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1752,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Chrysobalanaceae,Licania,harlingii,Licania harlingii,Prance,11.4,7,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1753,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Chrysobalanaceae,Hirtella,sp. 2,Hirtella sp. 2,,3.3,6,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1754,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Sabiaceae,Ophiocaryon,heterophyllum,Ophiocaryon heterophyllum,(Benth.) Urb.,9.3,8,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1755,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Malvaceae,Theobroma,subincanum,Theobroma subincanum,Mart.,6.2,7,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1756,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Fabaceae,Inga,brachyrhachis,Inga brachyrhachis,Harms,4.6,5,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1757,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Lecythidaceae,Eschweilera,albiflora,Eschweilera albiflora,(DC.) Miers,2.9,5,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1758,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Burseraceae,Protium,calendulinum,Protium calendulinum,Daly,3.4,4,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1759,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Lecythidaceae,Eschweilera,parvifolia,Eschweilera parvifolia, Mart. ex DC.,2.5,3,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1760,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Fabaceae,Inga,sp. 6,Inga sp. 6,,5.6,5,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1761,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Lecythidaceae,Eschweilera,parvifolia,Eschweilera parvifolia, Mart. ex DC.,3.4,5,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1762,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Annonaceae,Oxandra,euneura,Oxandra euneura,Diels,3.1,4,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1763,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Moraceae,Naucleopsis,humilis,Naucleopsis humilis,C.C. Berg,10.2,9,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1764,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Anacardiaceae,Tapirira,guianensis,Tapirira guianensis, Aubl.,3.1,6,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
1765,DPZ-Quebrada blanco,7/1/2016,100°,170°,DZ2,2,Lecythidaceae,Eschweilera,coriacea,Eschweilera coriacea,(DC.) S.A. Mori,4,7,,,903,,904,,459,,Primary,Upland,DZ2_2,Primary.Upland
